1873;07016;CP PARÓQUIA DE SÃO MARCOS;4;NULL;NULL;NULL;NULL;NULL
1949;07017;CP CRECHE RAIMUNDA NONATA DA SILVA;1;"AV CELIA RIBEIRO DA SILVA MENDES ";92;BEIRA RIO;RECREIO DOS BANDEIRANTES;22790711
1955;07018;CP CRECHE SANT ANA IRMÃ ANCILA;1;" RUA GODOFREDO VIANA";64;COLÔNIA CURUPAITI;TANQUE;22730020
1972;07019;CP JARDIM ESCOLA TURMINHA DA ARCA - JETA;1;AV. ISABEL DOMINGUES;78;NULL;GARDENIA AZUL;22763627
1973;07020;CP JARDIM ESCOLA CRESCENDO E APRENDENDO;1;AV DAS LAGOAS;755;CANAL ESPERANÇA - 23;GARDENIA AZUL;22765455
2024;07021;CP CENTRO EDUCACIONAL DIAS FERREIRA;4;NULL;NULL;NULL;NULL;NULL
2058;07022;CP CRECHE SOCIAL ESTRELINHA;4;NULL;NULL;NULL;NULL;NULL
2059;07023;CP CRECHE E PRÉ-ESCOLA MARIA MANUELA;4;NULL;NULL;NULL;NULL;NULL
2060;07024;CP EDUQUE - VAL;4;NULL;NULL;NULL;NULL;NULL
2113;07025;CP CENTRO EDUCACIONAL DIAS FERREIRA;3;NULL;NULL;NULL;NULL;NULL
2114;07025;CP INSTITUTO CONSUELO PINHEIRO;1;"RUA MOISÉS ";33;NULL;CIDADE DE DEUS;22763275
2136;07026;CP INSTITUTO RECRIANDO;4;NULL;NULL;NULL;NULL;NULL
2137;07027;CP CRECHE MUNDO MÁGICO I;1;" RUA MARIA ALICE";85;CASA A - SOBRADO - MORRO DO BANCO;ITANHANGÁ;22641370
2139;07028;CP EDUQUE - VAL (DUPLICADA);4;NULL;NULL;NULL;NULL;NULL
2141;07029;CP EDUQUE - VAG;4;NULL;NULL;NULL;NULL;NULL
2142;07030;CP EDUQUE - COL;4;NULL;NULL;NULL;NULL;NULL
2144;07031;CP CEPREMM - TAQ;4;NULL;NULL;NULL;NULL;NULL
2146;07032;CP CEPREMM - BAR;4;NULL;NULL;NULL;NULL;NULL
2147;07033;CP CEPREMM - FGS;4;NULL;NULL;NULL;NULL;NULL
2152;07034;CP INSTITUTO EDUCACIONAL DIVA ALVES;1;RUA DO CASTOR;295;NULL;CURICICA;22780794
2150;07034;INSTITUTO EDUCACIONAL DIVA ALVES (RECRIANDO);3;NULL;NULL;NULL;NULL;NULL
2165;07035;CP AEMMAC - ANIL;1;AVENIDA TENENTE-CORONEL MUNIZ DE ARAGÃO;219;NULL;ANIL;22765003
2203;07036;CP CAAD UNIVERSO ENCANTADO;1;RUA MAMORE;155;NULL;FREGUESIA (JACAREPAGUÁ);22760080
2206;07037;CP CAAD UNIVERSO DA CRIANÇA;1;RUA BELO VALE;05;NULL;TANQUE;22735200
2204;07037;23.07037 - CP CAAD UNIVERSO DA CRIANÇA;3;NULL;NULL;NULL;NULL;NULL
2205;07037;23.07037 - CP CAAD UNIVERSO DA CRIANÇA;3;NULL;NULL;NULL;NULL;NULL
2207;07038;CP CAAD UNIVERSO DAS FLORES;1;RUA LUIZ BELTRAO;498;NULL;VILA VALQUEIRE;21321230
2208;07039;CP CRECHE JARDIM CLARICE;1;AVENIDA AFFONSO DA SILVEIRA FILHO;Nº 82;LOTE 02 PAL 21195, QUADRA 4;ANIL;22753400
2210;07040;CP CRECHE VALE DO SOL PRAÇA SECA;1;RUA BARÃO;1049;NULL;PRAÇA SECA;21321624
2209;07040;CRECHE VALE DO SOL PRAÇA SECA;3;NULL;NULL;NULL;NULL;NULL
2211;07041;CP CRECHE VALE DO SOL TAQUARA;1;RUA IRIQUITIÁ;Nº 38;NULL;TAQUARA;22730150
2213;07042;CP INSTITUTO EDUCACIONAL DIVA ALVES II;1;" RUA SAMPAIO CORREA ";24;NULL;TAQUARA;22713560
2212;07042;CP INSTITUTO EDUCACIONAL DIVA ALVEZ II;3;NULL;NULL;NULL;NULL;NULL
2214;07043;CP CRECHE CANTINHO FELIZ II - VARGEM GRANDE;3;NULL;NULL;NULL;NULL;NULL
2227;07043;CP ESPAÇO DE EDUCAÇÃO INFANTIL PEQUENO APRENDIZ;1;" ESTRADA DOS BANDEIRANTES";11227;VIA A - S/N;VARGEM PEQUENA;22783117
2228;07044;CP CRECHE AMOR DE MÃE;1;AVENIDA GENARO DE CARVALHO;3735;NULL;RECREIO DOS BANDEIRANTES;22795077
2229;07045;CP JARDIM ESCOLA TURMINHA DA ARCA - JETA II;1;"AVENIDA DOMINGUES ";20;NULL;GARDENIA AZUL;22763627
2230;07046;CP ASSOCIAÇÃO CRECHE ESCOLA SILVINA VIRGÍNIA;4;NULL;NULL;NULL;NULL;NULL
2291;07047;CP INDEF - INSTITUTO NERCY DE FREITAS;1;ESTRADA DO OUTEIRO SANTO;1058;NULL;JACAREPAGUÁ;22713169
2290;07048;CP CENTRO EDUCACIONAL CRIANÇA FUTURO E ADOLESCÊNCIA;1;RUA NOE;8;NULL;CIDADE DE DEUS;22773410
2299;07049;CP CEEA - CENTRO EDUCACIONAL ESTRELINHA DO AMANHÃ;1;AVENIDA GEREMÁRIO DANTAS;404;SALA 601, PISO G3;TANQUE;22735015
2305;07050;CP ASSOCIAÇÃO CRESCÊNCIO - UNIDADE IV;1;NULL;NULL;NULL;NULL;NULL
2365;07051;CP CEAM;1;NULL;NULL;NULL;NULL;NULL
2345;07052;CP CRECHE VALE DO SOL CURICICA;1;NULL;NULL;NULL;NULL;NULL
2349;07053;CP CRECHE NINHO DO SABER;1;NULL;NULL;NULL;NULL;NULL
2353;07054;CP INSTITUTO COLÔNIA;1;NULL;NULL;NULL;NULL;NULL
2356;07055;CP CRECHE COMUNITÁRIA CASTELINHO DOS SONHOS;1;NULL;NULL;NULL;NULL;NULL
892;0716001;EM FRANCIS HIME;1;ESTRADA PAU DA FOME;196;PAU DA FOME;TAQUARA;22723497
672;0716002;EM LUIZ CAMILLO;1;" ESTRADA DO RIO PEQUENO ";656;NULL;SANTA MARIA/TAQUARA;22723195
675;0716003;EM JORNALISTA CAMPOS RIBEIRO;1;RUA HUGO THOMPSON NOGUEIRA;SN;SANTA MAURA;CAMORIM;22780290
678;0716004;EM JULIANO MOREIRA;1;"ESTRADA RODRIGUES CALDAS ";3400;COLÔNIA/TAQUARA;TAQUARA;22713375
680;0716005;EM ADALGISA MONTEIRO;1;ESTADA DO BOUGANVILLE;346;NULL;RIO DAS PEDRAS;22753210
682;0716006;EM DESEMBARGADOR NEY PALMEIRO;1;RUA IGARAPE - AÇU;340;CONDOMÍNIO ESPIGUINHO;CAMORIM;22783140
685;0716007;EM FINLÂNDIA;1;AVENIDA DO CANAL DO RIO CAÇAMBÊ;392;NULL;CAMORIM;22783020
686;0716008;EM MANO DÉCIO DA VIOLA;1;RUA ZUMBA;S/N;IV CENTENÁRIO /VILA SAPÊ;TAQUARA;22775505
689;0716009;EM DENISE MARIA TORRES;1;"RUA DAS PASTORINHAS ";S/N;ESTRADA DO RIO GRANDE;TAQUARA;22723260
691;0716010;EM MARIA FLORINDA PAIVA DA CRUZ;1;RUA OSCAR LOPES;S/Nº;NULL;ANIL;22755140
693;0716011;EM MARECHAL CANROBERT PEREIRA DA COSTA;1;ESTRADA DO ENGENHO D'AGUA;S/N;NULL;ANIL;22765240
695;0716012;EM VICTOR HUGO;1;RUA DOM CASMURRO;S/N;JARDIM CLARICE;ANIL;22753390
697;0716013;EM NATURALISTA AUGUSTO RUSCHI;1;RUA SOLDADO LUÍS GONZAGA;S/Nº;NULL;ANIL;22765350
700;0716014;EM PROFESSORA HELENA LOPES ABRANCHES;1;RUA ACAPORI;495;NULL;GARDÊNIA AZUL;22765650
702;0716025;EM EDGARD WERNECK;1;RUA MAMORÉ;76;FUNDOS;FREGUESIA (JACAREPAGUÁ);22760080
703;0716026;EM MENEZES CORTES;1;PRAÇA JOSÉ ALVES DE AZEVEDO;43;NULL;FREGUESIA (JACAREPAGUÁ);22755190
704;0716027;EM 25 DE ABRIL;1;RUA MAMORÉ;78;NULL;FREGUESIA (JACAREPAGUÁ);22760080
705;0716028;EM PAROQUIAL NOSSA SENHORA DO LORETO;1;LADEIRA DA FREGUESIA;S/Nº;NULL;FREGUESIA (JACAREPAGUÁ);22760090
708;0716029;EM VIRGILIO VÁRZEA;1;" JOSÉ SILVA";155;NULL;PECHINCHA;22743080
1460;0716030;EM DORCELINA GOMES DA COSTA;1;RUA MINISTRO GABRIEL DE PIZA;544;NULL;CIDADE DE DEUS;22770360
587;0716031;EM GENERAL JOÃO MENDONÇA LIMA;1;RUA ALBERTO PASQUALINI;455;NULL;PECHINCHA;22740250
724;0716032;EM COMPOSITOR LUIZ GONZAGA;1;RUA UBALDO SOARES FILHO;128;NULL;FREGUESIA (JACAREPAGUÁ);22763100
463;0716033;EM RIO DAS PEDRAS;1;" ESTRADA DE JACAREPAGUÁ";3335;NULL;RIO DAS PEDRAS;22753212
727;0716034;EM ALINA DE BRITTO;1;"ESTRADA DOS BANDEIRANTES ";4450;NULL;CURICICA;22775114
730;0716035;EM SILVEIRA SAMPAIO;1;RUA JOSÉ PERROTA;31;NULL;CURICICA;22710440
733;0716036;EM LINCOLN BICALHO ROQUE;1;RUA IPERO;S/Nº;NULL;CURICICA;22710200
737;0716037;EM JULIO VERNE;1;RUA DO RADIALISTA;196;NULL;TAQUARA;22740150
740;0716038;EM PEDRO AMÉRICO;1;PRAÇA SENTINELA;12;NULL;TAQUARA;22715040
743;0716039;EM VÍTOR MEIRELES;1;RUA JOAQUIM INÁCIO FILHO;29;NULL;TAQUARA;22770620
747;0716040;EM EUNICE WEAVER;1;RUA TRIBUNA;47;NULL;TAQUARA;22715120
751;0716041;EM BARÃO DA TAQUARA;1;AVENIDA NELSON CARDOSO;1221;NULL;TAQUARA;22730001
752;0716042;EM MARECHAL THAUMATURGO DE AZEVEDO;1;RUA SALINÓPOLIS;191;NULL;TAQUARA;22720000
755;0716043;EM GASTÃO MONTEIRO MOUTINHO;1;RUA DOS FÍSICOS;520;BOIUNA;TAQUARA;22723545
756;0716044;EM JUAN MONTALVO;1;AVENIDA NELSON CARDOSO;1.221;FUNDOS;TAQUARA;22730001
759;0716045;EM GENERAL CARLOS CAETANO MIRAGAYA;1;RUA SALINÓPOLIS;155;NULL;TAQUARA;22720000
760;0716046;EM PROFESSORA FELICIDADE DE MOURA CASTRO;1;RUA MOACIR CAMPOS;S/N;NULL;TAQUARA;22740190
461;0716047;EM GOVERNADOR CARLOS LACERDA;1;RUA NACIONAL;320;CNPJ 42498733/00001-48;TAQUARA;22710092
580;0716048;EM NELSON RODRIGUES;1;RUA FREI LUIZ ALEVATO;S/N;NULL;TAQUARA;22710325
763;0716049;EM RENATO LEITE;1;RUA CARLOS PALUT;271;NULL;TAQUARA;22710310
765;0716051;EM PROFESSOR AUGUSTO CONY;1;AVENIDA NELSON CARDOSO;352;NULL;TANQUE;22730000
767;0716052;EM ROSA DO POVO;1;RUA BOGARI;65;NULL;TAQUARA;22723625
770;0716053;EM PROFESSORA DYLA SYLVIA DE SÁ;1;RUA PAULO MOREIRA DA SILVA;299;MIRATAIA;TAQUARA;22770210
773;0716054;EM PIO X;1;RUA SERRA NEGRA;103;NULL;TANQUE;22735270
776;0716055;EM MAESTRO LORENZO FERNANDES;1;RUA SÃO CALISTO;179;JORDÃO;TANQUE;22725640
777;0716056;EM NOEL NUTELS;1;RUA SÃO CALISTO;509;JORDÃO;TANQUE;22725640
780;0716057;EM EMBAIXADOR DIAS CARNEIRO;1;" ESTRADA DA COVANCA ";20;NULL;TANQUE;22735020
784;0716059;EM HONDURAS;1;"PRAÇA SECA ";12;NULL;PRAÇA SECA;21321010
792;0716060;EM DOM ARMANDO LOMBARDI;1;PRAÇA SECA;45;NULL;PRAÇA SECA;21321010
794;0716061;EM MORVAN DE FIGUEIREDO;1;RUA BARÃO;207;NULL;PRAÇA SECA;21321620
796;0716062;EM JOSÉ JOAQUIM DE QUEIROZ JUNIOR;1;RUA GUARAPES;210;NULL;PRAÇA SECA;21330780
799;0716063;EM SOBRAL PINTO;1;RUA BARÃO;1180;NULL;PRAÇA SECA;21321624
802;0716065;EM CARLOS DE LAET;1;RUA DAS CAMÉLIAS;292;NULL;VILA VALQUEIRE;21330200
807;0716066;EM JOSÉ ENRIQUE RODÓ;1;RUA POÇOS DE CALDAS;209;NULL;VILA VALQUEIRE;21321570
809;0716067;EM CÂNDIDO CAMPOS;1;RUA ARICANGA;310;NULL;VILA VALQUEIRE;21330130
811;0716068;EM MARIA DA SILVA FRANÇA;1;RUA ANTÕNIO CARLOS PARANHOS;SN;CHACRINHA;VILA VALQUEIRE;21321340
814;0716069;EM JORGE AMADO;1;" ESTRADA DE JACAREPAGUÁ";3145;NULL;RIO DAS PEDRAS;22753212
816;0716070;EEM PROFESSORA MARIA THEREZINHA DE CARVALHO MACHADO;1;RUA BARÃO;1180;ENTRE O COLÉGIO WAKIGAWA E A ESCOLA SOBRAL PINTO;PRAÇA SECA;21321624
819;0716071;EM POETA MÁRIO QUINTANA;1;AVENIDA TENENTE CORONEL MUNIZ ARAGÃO;896;NULL;GARDÊNIA;22765005
821;0716072;EM MADRE TEREZA DE CALCUTÁ;1;RUA CAUNGULA;15;VILA SAPÊ;TAQUARA;22775410
824;0716073;EM ROBERTO BURLE MARX;1;RUA FRANZ WEISSMAN;80;NULL;BARRA OLIMPICA;22775051
551;0716075;EM CLAUDIO BESSERMAN VIANNA;1;" ESTRADA DE JACAREPAGUÁ";3327;NULL;RIO DAS PEDRAS;22753212
786;0716076;EM OCTAVIO FRIAS DE OLIVEIRA;1;" ESTRADA DE JACAREPAGUA, ";5679;NULL;ANIL;22753033
1601;0716077;EM PROFESSORA MARISA VARGAS MENEZES;1;ESTRADA DE JACAREPAGUÁ;5011;NULL;RIO DAS PEDRAS;22753033
1658;0716078;EM DOMINGOS PASCHOAL CEGALLA;1;RUA ALBANO;50;NULL;PRAÇA SECA;22733010
1815;0716079;EM AZERBAIJÃO;1;RUA TENENTE CORONEL M. ARAGÃO;1151;NULL;GARDÊNIA AZUL;22765007
1816;0716080;EM ALEKSANDER HENRYK LAKS;1;AVENIDA CANAL DO ANIL;1201;NULL;GARDÊNIA AZUL;22765430
1890;0716081;EM ATILA NUNES NETO;1;ESTRADA DOS CURIPOS;S/Nº;NULL;ANIL;22765431
2270;0716082;EM PROFESSORA IGNEZITA MONTEIRO DANTAS;1;RUA DA CONCEIÇÃO;143;NULL;CURICICA;22711220
2274;0716083;EM PROFESSOR CÉLIO LUPPARELLI;1;AVENIDA SÃO JOSEMARIA ESCRIVÁ;625;BLOCO III;ITANHANGÁ;22753200
2271;0716084;EM MESTRE ROBSON GRACIE;1;AVENIDA JOSÉ MARIA ESCRIVA;625;BLOCO 4;ITANHANGÁ;22753200
2273;0716086;EM MESTRE DIEGO BRAGA;1;RUA VELHA;0;NULL;RIO DAS PEDRAS;22753737
460;0716203;CIEP PROFESSOR LAURO DE OLIVEIRA LIMA;1;ESTRADA DE JACAREPAGUA;5011;NULL;RIO DAS PEDRAS;22753033
552;0716204;CIEP GOVERNADOR ROBERTO DA SILVEIRA;1;" ESTRADA DE JACAREPAGUÁ";3145;NULL;RIO DAS PEDRAS;22753212
828;0716205;CIEP RUBENS PAIVA;1;RUA JOÃO BRUNO LOBO;SEM Nº;NULL;CURICICA;22780805
338;0716207;CIEP PABLO NERUDA;1;ESTRADA MAPUÁ 350;S/N;RUA 03;TAQUARA;22713321
835;0716210;CIEP DR. JOAQUIM PIMENTA;1;RUA VILA AURORA;S/Nº;NULL;CURICICA;22710025
839;0716211;CIEP COMPOSITOR DONGA;1;ESTRADA DA BOIUNA;1005;NULL;TAQUARA;22723021
840;0716501;CIEP CARLOS DRUMOND DE ANDRADE;1;RUA CANDIDO BENICIO;S/N;NULL;PRAÇA SECA;22733000
844;0716502;CIEP ALMIR BONFIM DE ANDRADE;1;RUA PORTO SANTANA;S/N;NULL;VILA VALQUEIRE;21330290
846;0716503;CIEP DR. ADELINO DA PALMA CARLOS;1;RUA CÂNDIDO BENÍCIO;SN;MATO ALTO;TANQUE;22733000
333;0716601;CM OTÁVIO HENRIQUE DE OLIVEIRA;1;RUA VELHA;SN;NULL;RIO DAS PEDRAS;22753737
269;0716602;CM TIA TEREZA;1;"RUA JORDÃO ";743;NULL;TANQUE;22725551
341;0716603;CM CRIANÇA DO FUTURO;1;RUA IPERO;S/N;NULL;CURICICA;22710200
312;0716604;CM GERMINIO DE SOUZA ESTRELA;1;RUA CAMPOSEMA;495;NULL;GARDÊNIA AZUL;22765610
328;0716605;CM SEMPRE VIDA NISE DA SILVEIRA;1;RUA QUINTANILHA;820;NULL;CIDADE DE DEUS;22763581
260;0716606;CM AMIGUINHOS DA VILA SAPÊ;1;RUA ITAMAR;9;NULL;VILA SAPÊ;22775810
248;0716607;CM EMÍLIA JOANA DA FONSECA MARQUES;1;RUA UM - MATO ALTO;SN;MATO ALTO;PRAÇA SECA;22733087
254;0716608;CM IRMÃ DULCE;1;" ESTRADA COMANDANTE LUIZ SOUTO,";S/Nº;NULL;PRAÇA SECA;22733040
336;0716609;CM RIO NOVO - RIO DAS FLORES;1;ESTRADA DE JACAREPAGUÁ;5091;NULL;RIO DAS PEDRAS;22753033
275;0716610;CM TIA MALU;1;ESTRADA DO RIO GRANDE;"57 ";FUNDOS;TAQUARA;22723001
308;0716611;CM VITORINO FREIRE;1;RUA ÁGUAS MORNAS;S/N;NULL;VILA VALQUEIRE;21330090
280;0716612;CM TIA AUTA;1;ESTRADA DO RIO PEQUENO;S/Nº;LOTE 1 QUADRA 6;SANTA MARIA/TAQUARA;22723195
343;0716613;CM MARIA DA CONCEIÇÃO SILVEIRA DE CARVALHO;1;RUA FRANZ WEISSMANN;100;NULL;CURICICA;22775051
348;0716614;CM AUGUSTO DE CARVALHO TORRES FILHO;1;RUA REVERÊNCIA;S/N°;NULL;CURICICA;22780580
286;0716801;EDI DOUTORA ZILDA ARNS;1;RUA LAURA CARNEIRO;S/Nº;NULL;COLÔNIA/TAQUARA;22713586
1479;0716802;EDI ARTHUR BISPO DO ROSÁRIO;1;" RUA SAMPAIO CORREA ";S/Nº;NULL;TAQUARA;22713560
1478;0716803;EDI COMPOSITOR ROBERTO RIBEIRO;1;" RUA ARATICUM ";930;NULL;ANIL;22753500
1477;0716804;EDI RODRIGO LOPES (TIKINHO);1;RUA VILA AURORA;S/N;NULL;CURICICA;22710025
1590;0716805;EDI ANNA MARIA NIEMEYER;1;AVENIDA ENGENHEIRO SOUZA FILHO;S/N;NULL;RIO DAS PEDRAS;22753039
1592;0716806;EDI PROFESSORA EDILIA COELHO GARCIA;1;"ESTRADA DOS TEIXEIRAS  ";427;CONDOMÍNIO VALE DOS TEIXEIRAS;TEIXEIRAS/TAQUARA;22723205
1576;0716807;EDI LEILA DINIZ;1;"ESTRADA DE CURICICA ";200;NULL;CURICICA;22780192
1593;0716808;EDI PROFESSORA MARIA BERENICE PARENTE;1;" RUA MARUJA";S/N;NULL;GARDÊNIA AZUL;22765570
1589;0716809;EDI PROFESSOR ROBERTO LUIZ PEREIRA;1;" RUA BRÍCIO DE ABREU";S/N;NULL;PRAÇA SECA;21321020
1583;0716810;EDI EU SOU;1;"RUA CANDIDO BENICIO ";2399;NULL;PRAÇA SECA;22733000
764;0716811;EDI CIDADE DE LÍDICE;1;ESTRADA DO TINDIBA;590;RUA G;PECHINCHA;22740360
826;0716812;EDI ESCRITORA CLARICE LISPECTOR;1;AVENIDA SÃO JOSEMARIA ESCRIVA;625;BLOCO 3;ITANHANGÁ;22753200
1654;0716813;EDI PROFESSORA KENIA MENDES DOS SANTOS;1;RUA SYNVAL SAMPAIO;S/N;NULL;CAMORIM;22713370
1643;0716814;EDI PROFESSORA EMILIA MARIA VIEIRA DE OLIVEIRA;1;RUA VELHA;SN;NULL;RIO DAS PEDRAS;22753737
291;0716815;EDI EVARISTO DA VEIGA;1;RUA CAPITÃO MENEZES;986;NULL;PRAÇA SECA;21320040
305;0716816;EDI DEBRET;1;RUA CAMARATUBA;59;NULL;VILA VALQUEIRE;21330190
1812;0716818;EDI PROFESSORA CLÁUDIA PIRES CONTINO DA SILVA;1;AVENIDA TENENTE CORONEL MUNIZ DE ARAGÃO;1202;NULL;GARDÊNIA AZUL;22765007
1813;0716819;EDI PROFESSORA NORMA ANDRADE NOGUEIRA;1;AVENIDA CANAL DO ANIL;1201;NULL;ANIL;22765430
1841;0716820;EDI MEDALHISTA OLÍMPICA ÁGATHA BEDNARCZUK RIPPEL;1;RUA JOÃO BRUNO LOBO;356;NULL;CURICICA;22780805
1855;0716821;EDI MEDALHISTA PARALÍMPICO FELIPE DE SOUZA GOMES;1;"ESTRADA DO OUTEIRO SANTO ";51;NULL;TAQUARA;22713169
1865;0716822;EDI MARCELO PARENTE GOMES DE OLIVEIRA;1;RUA CURIPOS;S/N;NULL;ANIL;22753330
1866;0716823;EDI PROFESSOR EITEL SEIXAS;1;"ESTRADA DE CURICICA ";S/N;NULL;CURICICA;22780191
2272;0716824;EDI PROFESSORA TEREZINHA SARAIVA;1;RUA DA CONCEIÇÃO;143;NULL;CURICICA;22711220
850;0724001;EM LOPES TROVÃO;1;"ESTRADA DO PICA-PAU ";96;PICAPAU;ITANHANGÁ;22753705
853;0724002;EM ALMEIDA GARRET;1;AVENIDA GENERAL GUEDES DA FONTOURA;470;NULL;BARRA DA TIJUCA;22620032
857;0724003;EM JACKSON DE FIGUEIREDO;1;RUA MAJOR ROLINDA DA SILVA;65;BARRINHA;BARRA DA TIJUCA;22611260
464;0724004;EM RODRIGUES ALVES;1;AVENIDA GILBERTO AMADO;S/N;NULL;BARRA DA TIJUCA;22620062
860;0724005;EM REPÚBLICA DA COLÔMBIA;1;RUA ROSALINDA BRAND;200;COND RIVIERA (GUANABARA);BARRA DA TIJUCA;22631260
862;0724006;EM PROFESSOR ALBERT EINSTEIN;1;RUA GUIMARÃES ROSA;166;NOVO LEBLON;BARRA DA TIJUCA;22793620
866;0724007;EM GOLDA MEIR;1;AVENIDA LÚCIO COSTA;3.300;CONDOMÍNIO BARRAMARES (POSTO 4);BARRA DA TIJUCA;22630010
870;0724008;EM DOM PEDRO I;1;PRAÇA SOLDADO GERALDO DA CRUZ;50;HOTEL WINDSOR;BARRA DA TIJUCA;22620230
873;0724009;EM PROFESSORA MARGARIDA GLÓRIA DE FARIA;1;AVENIDA PROFESSOR FAUSTO MOREIRA;250;BARRA SUL;BARRA DA TIJUCA;22793340
876;0724010;EM FREDERICO TROTTA;1;AVENIDA PROFESSOR FAUSTO MOREIRA;200;CONDOMÍNIO BARRA SUL;BARRA DA TIJUCA;22793340
879;0724011;EM VICE ALMIRANTE ALVARO ALBERTO DA MOTTA E SILVA;1;AVENIDA ADOLPHO DE VASCONCELOS;234;CONDOMÍNIO BARRA SUL;BARRA DA TIJUCA;22793380
882;0724013;EM PROFESSORA ZULEIKA NUNES DE ALENCAR;1;RUA ANTÔNIO PEREIRA PINTO;400;CONDOMÍNIO ALFABARRA - POSTO 8;BARRA DA TIJUCA;22793070
889;0724014;EM PROFESSORA DIDIA MACHADO FORTES;1;RUA ANTÔNIO PEREIRA PINTO;430;CONDOMÍNIO ALFABARRA - POSTO 8;BARRA DA TIJUCA;22793070
900;0724015;EM SÉRGIO BUARQUE DE HOLANDA;1;"RUA JORNALISTA RICARDO MARINHO ";455;CONDOMÍNIO PARQUE DAS ROSAS;BARRA DA TIJUCA;22631350
901;0724016;EM HEMETÉRIO DOS SANTOS;1;ESTRADA DOS BANDEIRANTES;8293;CONDOMÍNIO ESPIGÃO;CURICICA;22783115
902;0724017;EM PROFESSOR OLEGÁRIO DOMINGUES;1;"ESTRADA DOS BANDEIRANTES  ";14.809;NULL;VARGEM PEQUENA;22783025
903;0724018;EM SÃO SEBASTIÃO;1;RUA MANUEL BASTOS DE OLIVEIRA;S/N;NULL;VARGEM PEQUENA;22783430
905;0724019;EM PROFESSOR TEÓFILO MOREIRA DA COSTA;1;RUA ESPERANÇA;387;NULL;VARGEM GRANDE;22785590
908;0724020;EM ENGENHEIRO ÁLVARO SODRÉ;1;ESTRADA DOS BANDEIRANTES;25976;NULL;VARGEM GRANDE;22785275
911;0724021;EM PÉROLA BYINGTON;1;RUA LUCIANO GALLET;S/N;NULL;VARGEM GRANDE;22785110
914;0724022;EM COMUNIDADE DE VARGEM GRANDE;1;RUA MANHUAÇU;S/N;SEM NÚMERO;VARGEM GRANDE;22785600
919;0724023;EM PROFESSOR JURANDIR PAES LEME;1;"ESTRADA DO PONTAL ";1990;NULL;RECREIO DOS BANDEIRANTES;22790877
922;0724024;EM PROFESSOR CARLOS DELGADO DE CARVALHO;1;RUA SENADOR RUI CARNEIRO;5;TERREIRÃO;RECREIO DOS BANDEIRANTES;22790650
553;0724026;EM EMBAIXADOR ÍTALO ZAPPA;1;"ESTRADA DOS BANDEIRANTES ";11127;CESAR MAIA;VARGEM PEQUENA;22783117
790;0724027;EM MARIA CLARA MACHADO;1;ESTRADA DA BARRA DA TIJUCA;3570;NULL;ITANHANGÁ;22641005
554;0724028;EM FREI GASPAR;1;ESTRADA VEREADOR ALCEU DE CARVALHO;1416;RIO MORTO;VARGEM GRANDE;22785620
2267;0724030;EM ISABEL SALGADO;1;AVENIDA EMBAIXADOR ABELARDO BUENO;3401;NULL;BARRA DA TIJUCA;22775040
1442;0724501;EM ALMIRANTE PAULO CASTRO MOREIRA DA SILVA;1;AVENIDA ADOLPHO DE VASCONCELOS;264;CONDOMÍNIO PONTÕES DA BARRA;BARRA DA TIJUCA;22793380
927;0724502;CIEP MARGARET MEE;1;RUA MINISTRO ALIOMAR BALEEIRO;S/N;NULL;RECREIO DOS BANDEIRANTES;22790550
221;0724601;CM MARIA VIEIRA BAZANI;1;RUA TEOTONIO VILELA;S/Nº;NULL;RECREIO DOS BANDEIRANTES;22795265
207;0724602;CM DINA SFAT;1;" RUA DA PAZ -  ACESSO PELA RUA  ITALIA FAUSTA";SN;MORRO DO BANCO;ITANHANGÁ;22641440
211;0724603;CM BENEDITA SIQUEIRA LOPES;1;ESTRADA DA BARRA DA TIJUCA;3837;NULL;ITANHANGÁ;22641004
214;0724604;CM EDSON LUIZ;1;RUA DA PAZ - ACESSO PELA RUA  ITALIA FAUSTA;2;MORRO DO BANCO;ITANHANGÁ;22641440
230;0724605;CM SEBASTIÃO BERNARDES DE SOUZA PRATA;1;ESTRADA DOS BANDEIRANTES;11227;AV. A S/Nº;VARGEM PEQUENA;22785050
233;0724606;CM ROGÉRIO CARDOSO FURTADO;1;"ESTRADA DOS BANDEIRANTES ";"11227 ";AV. B S/Nº;VARGEM PEQUENA;22783117
1476;0724801;EDI MILENA SANTOS NASCIMENTO;1;"RUA TEOTONIO VILELA ";S/N;S/N;RECREIO DOS BANDEIRANTES;22795265
1594;0724802;EDI PORFIRIO DIAS;1;CAMINHO DA CASCATINHA;246;NULL;VARGEM GRANDE;22785050
1566;0724803;EDI VERA LUCIA MARTINS COSTA;1;RUA MINISTRO ALIOMAR BALEEIRO;S/N;NULL;RECREIO DOS BANDEIRANTES;22790550
1646;0724804;EDI PROFESSORA MATILDE ROSA LOPES DE ARAUJO;1;"ESTRADA DE JACAREPAGUA ";405;CEP: 22753-030;ITANHANGÁ;22753030
242;0724805;EDI TRISTÃO DE ATHAYDE;1;RUA BRÁULIO EUGÊNIO MULLER;405;NULL;BARRA DA TIJUCA;22793530
218;0724806;EDI PROFESSORA RUTH CARDOSO;1;RUA HISTORIADOR WERNECK DA SILVA;283;NULL;RECREIO DOS BANDEIRANTES;22790832
238;0724807;EDI CARMEN MIRANDA;1;AVENIDA DAS AMÉRICAS;2000;FUNDOS;BARRA DA TIJUCA;22640101
